Area_name,STCOU,PST015171F,PST015171D,PST015171N1,PST015171N2,PST015172F,PST015172D,PST015172N1,PST015172N2,PST015173F,PST015173D,PST015173N1,PST015173N2,PST015174F,PST015174D,PST015174N1,PST015174N2,PST015175F,PST015175D,PST015175N1,PST015175N2,PST015176F,PST015176D,PST015176N1,PST015176N2,PST015177F,PST015177D,PST015177N1,PST015177N2,PST015178F,PST015178D,PST015178N1,PST015178N2,PST015179F,PST015179D,PST015179N1,PST015179N2,PST025181F,PST025181D,PST025181N1,PST025181N2
"Morgan, TN",47129,0,14214,0,0,0,14244,0,0,0,14449,0,0,0,14599,0,0,0,14761,0,0,0,15084,0,0,0,16051,0,0,0,16274,0,0,0,16266,0,0,0,17260,0,0
"Obion, TN",47131,0,30800,0,0,0,31126,0,0,0,32061,0,0,0,32285,0,0,0,32643,0,0,0,32881,0,0,0,33319,0,0,0,33444,0,0,0,33639,0,0,0,32941,0,0
"Overton, TN",47133,0,15327,0,0,0,15842,0,0,0,15832,0,0,0,15654,0,0,0,16062,0,0,0,16628,0,0,0,16892,0,0,0,17272,0,0,0,17405,0,0,0,17511,0,0
"Perry, TN",47135,0,5504,0,0,0,5607,0,0,0,5674,0,0,0,5703,0,0,0,5843,0,0,0,5945,0,0,0,6104,0,0,0,6056,0,0,0,6094,0,0,0,6196,0,0
"Pickett, TN",47137,0,3626,0,0,0,4060,0,0,0,4184,0,0,0,4242,0,0,0,4242,0,0,0,4342,0,0,0,4294,0,0,0,4341,0,0,0,4393,0,0,0,4435,0,0
"Polk, TN",47139,0,11934,0,0,0,12229,0,0,0,12117,0,0,0,12230,0,0,0,12395,0,0,0,12700,0,0,0,13014,0,0,0,13260,0,0,0,13258,0,0,0,13764,0,0
"Putnam, TN",47141,0,36968,0,0,0,38498,0,0,0,39550,0,0,0,41147,0,0,0,41850,0,0,0,42803,0,0,0,43904,0,0,0,44856,0,0,0,46216,0,0,0,48667,0,0
"Rhea, TN",47143,0,17722,0,0,0,18465,0,0,0,19375,0,0,0,20140,0,0,0,20605,0,0,0,21497,0,0,0,22115,0,0,0,22654,0,0,0,23433,0,0,0,24341,0,0
"Roane, TN",47145,0,39828,0,0,0,40919,0,0,0,41600,0,0,0,41350,0,0,0,42358,0,0,0,43390,0,0,0,45660,0,0,0,46757,0,0,0,47606,0,0,0,48660,0,0
"Robertson, TN",47147,0,30312,0,0,0,32102,0,0,0,32250,0,0,0,32660,0,0,0,33145,0,0,0,33742,0,0,0,34924,0,0,0,35181,0,0,0,36031,0,0,0,37440,0,0
"Rutherford, TN",47149,0,56253,0,0,0,62647,0,0,0,64820,0,0,0,67604,0,0,0,68806,0,0,0,70831,0,0,0,76283,0,0,0,78777,0,0,0,81233,0,0,0,87331,0,0
"Scott, TN",47151,0,15282,0,0,0,16103,0,0,0,16142,0,0,0,16328,0,0,0,17374,0,0,0,18074,0,0,0,18583,0,0,0,19186,0,0,0,19208,0,0,0,19453,0,0
"Sequatchie, TN",47153,0,6642,0,0,0,6971,0,0,0,6955,0,0,0,7182,0,0,0,7466,0,0,0,7697,0,0,0,8090,0,0,0,8334,0,0,0,8239,0,0,0,8654,0,0
"Sevier, TN",47155,0,29899,0,0,0,31512,0,0,0,32438,0,0,0,32764,0,0,0,34558,0,0,0,36412,0,0,0,37588,0,0,0,39006,0,0,0,40135,0,0,0,42742,0,0
"Shelby, TN",47157,0,733483,0,0,0,741104,0,0,0,734568,0,0,0,742114,0,0,0,742273,0,0,0,747299,0,0,0,751562,0,0,0,757948,0,0,0,768712,0,0,0,772569,0,0
"Smith, TN",47159,0,13419,0,0,0,13598,0,0,0,13744,0,0,0,13761,0,0,0,13911,0,0,0,13936,0,0,0,14038,0,0,0,14612,0,0,0,14512,0,0,0,14849,0,0
"Stewart, TN",47161,0,7558,0,0,0,7840,0,0,0,7825,0,0,0,7653,0,0,0,8039,0,0,0,8276,0,0,0,8710,0,0,0,8855,0,0,0,8816,0,0,0,8690,0,0
"Sullivan, TN",47163,0,128703,0,0,0,128238,0,0,0,131672,0,0,0,134300,0,0,0,135513,0,0,0,137802,0,0,0,138696,0,0,0,140558,0,0,0,142222,0,0,0,145320,0,0
"Sumner, TN",47165,0,59468,0,0,0,63816,0,0,0,67215,0,0,0,71442,0,0,0,74196,0,0,0,76457,0,0,0,78962,0,0,0,82764,0,0,0,84689,0,0,0,87765,0,0
"Tipton, TN",47167,0,27814,0,0,0,28537,0,0,0,29368,0,0,0,30104,0,0,0,31762,0,0,0,32243,0,0,0,32937,0,0,0,32783,0,0,0,32989,0,0,0,33261,0,0
"Trousdale, TN",47169,0,5344,0,0,0,5310,0,0,0,5290,0,0,0,5226,0,0,0,5335,0,0,0,5427,0,0,0,5339,0,0,0,5659,0,0,0,5923,0,0,0,6073,0,0
"Unicoi, TN",47171,0,15785,0,0,0,15731,0,0,0,15681,0,0,0,15631,0,0,0,15920,0,0,0,16147,0,0,0,16407,0,0,0,16236,0,0,0,16466,0,0,0,16598,0,0
"Union, TN",47173,0,9848,0,0,0,10159,0,0,0,9702,0,0,0,10028,0,0,0,10254,0,0,0,10584,0,0,0,11464,0,0,0,11434,0,0,0,11577,0,0,0,11997,0,0
"Van Buren, TN",47175,0,3848,0,0,0,3789,0,0,0,3988,0,0,0,4149,0,0,0,4236,0,0,0,4364,0,0,0,4453,0,0,0,4484,0,0,0,4634,0,0,0,4805,0,0
"Warren, TN",47177,0,27777,0,0,0,28369,0,0,0,29051,0,0,0,29881,0,0,0,29866,0,0,0,30070,0,0,0,30792,0,0,0,31413,0,0,0,31967,0,0,0,32584,0,0
"Washington, TN",47179,0,76001,0,0,0,78497,0,0,0,79411,0,0,0,80613,0,0,0,81900,0,0,0,84982,0,0,0,84292,0,0,0,85019,0,0,0,87401,0,0,0,90347,0,0
"Wayne, TN",47181,0,12640,0,0,0,12687,0,0,0,13000,0,0,0,13106,0,0,0,13477,0,0,0,13123,0,0,0,13663,0,0,0,13790,0,0,0,13787,0,0,0,14082,0,0
"Weakley, TN",47183,0,29858,0,0,0,30431,0,0,0,31150,0,0,0,31498,0,0,0,31204,0,0,0,31561,0,0,0,32098,0,0,0,32089,0,0,0,32378,0,0,0,33092,0,0
"White, TN",47185,0,16566,0,0,0,16937,0,0,0,17232,0,0,0,17752,0,0,0,18092,0,0,0,18368,0,0,0,18900,0,0,0,19649,0,0,0,19710,0,0,0,19887,0,0
"Williamson, TN",47187,0,35926,0,0,0,38515,0,0,0,41696,0,0,0,43472,0,0,0,45904,0,0,0,48443,0,0,0,50604,0,0,0,53007,0,0,0,55401,0,0,0,59975,0,0
"Wilson, TN",47189,0,38976,0,0,0,40623,0,0,0,42709,0,0,0,44711,0,0,0,46735,0,0,0,47776,0,0,0,50594,0,0,0,52701,0,0,0,55459,0,0,0,56657,0,0
TEXAS,48000,0,11509640,0,0,0,11758760,0,0,0,12018970,0,0,0,12267865,0,0,0,12568182,0,0,0,12903268,0,0,0,13191790,0,0,0,13497726,0,0,0,13887312,0,0,0,14746340,0,0
"Anderson, TX",48001,0,29457,0,0,0,30684,0,0,0,30649,0,0,0,30901,0,0,0,32149,0,0,0,33462,0,0,0,34760,0,0,0,36546,0,0,0,37968,0,0,0,40726,0,0
"Andrews, TX",48003,0,10993,0,0,0,11146,0,0,0,10582,0,0,0,10751,0,0,0,11676,0,0,0,11885,0,0,0,12021,0,0,0,12418,0,0,0,12792,0,0,0,14078,0,0
"Angelina, TX",48005,0,51541,0,0,0,53111,0,0,0,54247,0,0,0,54633,0,0,0,55931,0,0,0,57360,0,0,0,58448,0,0,0,60443,0,0,0,61996,0,0,0,65914,0,0
"Aransas, TX",48007,0,9733,0,0,0,10356,0,0,0,10586,0,0,0,10840,0,0,0,11300,0,0,0,11695,0,0,0,12285,0,0,0,13183,0,0,0,13985,0,0,0,14909,0,0
"Archer, TX",48009,0,5711,0,0,0,5834,0,0,0,6084,0,0,0,6111,0,0,0,6329,0,0,0,6385,0,0,0,6546,0,0,0,6704,0,0,0,7012,0,0,0,7536,0,0
"Armstrong, TX",48011,0,1850,0,0,0,1731,0,0,0,1895,0,0,0,1744,0,0,0,1813,0,0,0,1910,0,0,0,1867,0,0,0,1882,0,0,0,1915,0,0,0,2006,0,0
"Atascosa, TX",48013,0,19165,0,0,0,20010,0,0,0,21089,0,0,0,21221,0,0,0,21654,0,0,0,22024,0,0,0,22755,0,0,0,23519,0,0,0,24474,0,0,0,25593,0,0
"Austin, TX",48015,0,14165,0,0,0,14118,0,0,0,14592,0,0,0,14682,0,0,0,15011,0,0,0,15186,0,0,0,15711,0,0,0,16226,0,0,0,17048,0,0,0,18362,0,0
"Bailey, TX",48017,0,8362,0,0,0,8685,0,0,0,8612,0,0,0,8532,0,0,0,8557,0,0,0,8342,0,0,0,8169,0,0,0,8035,0,0,0,8117,0,0,0,8314,0,0
"Bandera, TX",48019,0,4916,0,0,0,5177,0,0,0,5762,0,0,0,5685,0,0,0,6013,0,0,0,6027,0,0,0,6283,0,0,0,6459,0,0,0,6685,0,0,0,7174,0,0
"Bastrop, TX",48021,0,18504,0,0,0,19490,0,0,0,20425,0,0,0,20892,0,0,0,21161,0,0,0,21602,0,0,0,22220,0,0,0,22731,0,0,0,24073,0,0,0,26437,0,0
"Baylor, TX",48023,0,5185,0,0,0,5137,0,0,0,5163,0,0,0,5047,0,0,0,4937,0,0,0,4873,0,0,0,4822,0,0,0,4692,0,0,0,4773,0,0,0,5037,0,0
"Bee, TX",48025,0,24042,0,0,0,24553,0,0,0,24323,0,0,0,24449,0,0,0,24837,0,0,0,24987,0,0,0,24911,0,0,0,25127,0,0,0,25605,0,0,0,26575,0,0
"Bell, TX",48027,0,127644,0,0,0,140234,0,0,0,153648,0,0,0,156769,0,0,0,156726,0,0,0,160648,0,0,0,162825,0,0,0,165975,0,0,0,162479,0,0,0,163337,0,0
"Bexar, TX",48029,0,861561,0,0,0,876629,0,0,0,899551,0,0,0,912992,0,0,0,919344,0,0,0,935242,0,0,0,953055,0,0,0,967377,0,0,0,977122,0,0,0,1016858,0,0
"Blanco, TX",48031,0,3770,0,0,0,3577,0,0,0,4158,0,0,0,4116,0,0,0,4326,0,0,0,4327,0,0,0,4378,0,0,0,4431,0,0,0,4617,0,0,0,4681,0,0
"Borden, TX",48033,0,907,0,0,0,828,0,0,0,838,0,0,0,822,0,0,0,807,0,0,0,783,0,0,0,770,0,0,0,872,0,0,0,897,0,0,0,844,0,0
"Bosque, TX",48035,0,11519,0,0,0,11813,0,0,0,11910,0,0,0,12046,0,0,0,12158,0,0,0,12542,0,0,0,12670,0,0,0,12980,0,0,0,13460,0,0,0,13422,0,0
"Bowie, TX",48037,0,68590,0,0,0,68654,0,0,0,68145,0,0,0,69080,0,0,0,71288,0,0,0,72334,0,0,0,73058,0,0,0,73661,0,0,0,74739,0,0,0,76125,0,0
"Brazoria, TX",48039,0,112488,0,0,0,115241,0,0,0,118675,0,0,0,123717,0,0,0,130152,0,0,0,136248,0,0,0,143173,0,0,0,152397,0,0,0,161250,0,0,0,175391,0,0
"Brazos, TX",48041,0,59953,0,0,0,64234,0,0,0,69217,0,0,0,73985,0,0,0,72917,0,0,0,76468,0,0,0,79765,0,0,0,86144,0,0,0,90563,0,0,0,102391,0,0
"Brewster, TX",48043,0,7729,0,0,0,8320,0,0,0,7899,0,0,0,7899,0,0,0,7788,0,0,0,7726,0,0,0,7224,0,0,0,7420,0,0,0,7491,0,0,0,7707,0,0
"Briscoe, TX",48045,0,2567,0,0,0,2521,0,0,0,2623,0,0,0,2560,0,0,0,2649,0,0,0,2637,0,0,0,2571,0,0,0,2582,0,0,0,2522,0,0,0,2548,0,0
"Brooks, TX",48047,0,8345,0,0,0,8472,0,0,0,8223,0,0,0,8137,0,0,0,8250,0,0,0,8363,0,0,0,8294,0,0,0,8187,0,0,0,8283,0,0,0,8537,0,0
"Brown, TX",48049,0,27539,0,0,0,28170,0,0,0,28118,0,0,0,29120,0,0,0,30369,0,0,0,31148,0,0,0,31147,0,0,0,31459,0,0,0,32586,0,0,0,33816,0,0
"Burleson, TX",48051,0,10317,0,0,0,10912,0,0,0,11052,0,0,0,11089,0,0,0,11142,0,0,0,11202,0,0,0,11397,0,0,0,11471,0,0,0,11762,0,0,0,13284,0,0
"Burnet, TX",48053,0,12246,0,0,0,13522,0,0,0,14638,0,0,0,15054,0,0,0,15203,0,0,0,15361,0,0,0,16013,0,0,0,16488,0,0,0,17100,0,0,0,18266,0,0
"Caldwell, TX",48055,0,21531,0,0,0,21469,0,0,0,22233,0,0,0,22155,0,0,0,22064,0,0,0,22403,0,0,0,22540,0,0,0,22827,0,0,0,22950,0,0,0,24274,0,0
"Calhoun, TX",48057,0,17905,0,0,0,18194,0,0,0,18061,0,0,0,17806,0,0,0,18395,0,0,0,18406,0,0,0,18724,0,0,0,18884,0,0,0,19404,0,0,0,20384,0,0
"Callahan, TX",48059,0,8422,0,0,0,8738,0,0,0,9038,0,0,0,8923,0,0,0,9307,0,0,0,9704,0,0,0,9953,0,0,0,10412,0,0,0,10769,0,0,0,10910,0,0
"Cameron, TX",48061,0,147752,0,0,0,157487,0,0,0,166937,0,0,0,172209,0,0,0,182804,0,0,0,189413,0,0,0,194720,0,0,0,198939,0,0,0,205542,0,0,0,220179,0,0
"Camp, TX",48063,0,8091,0,0,0,8175,0,0,0,8130,0,0,0,8075,0,0,0,8165,0,0,0,8324,0,0,0,8537,0,0,0,8808,0,0,0,9027,0,0,0,9426,0,0
"Carson, TX",48065,0,6271,0,0,0,6234,0,0,0,6162,0,0,0,5994,0,0,0,6164,0,0,0,6289,0,0,0,6340,0,0,0,6452,0,0,0,6690,0,0,0,6949,0,0
"Cass, TX",48067,0,24117,0,0,0,24846,0,0,0,25949,0,0,0,26439,0,0,0,26929,0,0,0,27178,0,0,0,27600,0,0,0,28209,0,0,0,28942,0,0,0,30079,0,0
"Castro, TX",48069,0,10496,0,0,0,10205,0,0,0,10017,0,0,0,10029,0,0,0,10349,0,0,0,10514,0,0,0,10513,0,0,0,10486,0,0,0,10488,0,0,0,10531,0,0
"Chambers, TX",48071,0,12552,0,0,0,13179,0,0,0,13233,0,0,0,13620,0,0,0,14453,0,0,0,14788,0,0,0,15653,0,0,0,16679,0,0,0,17757,0,0,0,18809,0,0
"Cherokee, TX",48073,0,33681,0,0,0,34718,0,0,0,34975,0,0,0,35471,0,0,0,35211,0,0,0,35075,0,0,0,35180,0,0,0,35674,0,0,0,36841,0,0,0,38644,0,0
"Childress, TX",48075,0,6407,0,0,0,6520,0,0,0,6415,0,0,0,6376,0,0,0,6582,0,0,0,6578,0,0,0,6581,0,0,0,6595,0,0,0,6683,0,0,0,6891,0,0
"Clay, TX",48077,0,8492,0,0,0,8689,0,0,0,7228,0,0,0,8393,0,0,0,8417,0,0,0,8402,0,0,0,8695,0,0,0,8871,0,0,0,9086,0,0,0,9627,0,0
"Cochran, TX",48079,0,5563,0,0,0,5563,0,0,0,5182,0,0,0,4998,0,0,0,5036,0,0,0,5074,0,0,0,4924,0,0,0,4866,0,0,0,4894,0,0,0,4761,0,0
"Coke, TX",48081,0,3139,0,0,0,3218,0,0,0,3147,0,0,0,3137,0,0,0,3231,0,0,0,3208,0,0,0,3157,0,0,0,3180,0,0,0,3202,0,0,0,3384,0,0
"Coleman, TX",48083,0,10250,0,0,0,10223,0,0,0,9925,0,0,0,10292,0,0,0,10396,0,0,0,10409,0,0,0,10474,0,0,0,10515,0,0,0,10558,0,0,0,10557,0,0
"Collin, TX",48085,0,70207,0,0,0,75650,0,0,0,86223,0,0,0,94801,0,0,0,99260,0,0,0,104978,0,0,0,113667,0,0,0,124922,0,0,0,135926,0,0,0,153954,0,0
"Collingsworth, TX",48087,0,4536,0,0,0,4430,0,0,0,4478,0,0,0,4561,0,0,0,4626,0,0,0,4618,0,0,0,4652,0,0,0,4627,0,0,0,4669,0,0,0,4632,0,0
"Colorado, TX",48089,0,17126,0,0,0,17049,0,0,0,17176,0,0,0,17395,0,0,0,17144,0,0,0,17297,0,0,0,17393,0,0,0,17647,0,0,0,18204,0,0,0,19319,0,0
"Comal, TX",48091,0,25662,0,0,0,27589,0,0,0,28808,0,0,0,29195,0,0,0,30105,0,0,0,31108,0,0,0,32605,0,0,0,33806,0,0,0,35268,0,0,0,37703,0,0
"Comanche, TX",48093,0,11909,0,0,0,12011,0,0,0,11888,0,0,0,12141,0,0,0,12170,0,0,0,12236,0,0,0,12216,0,0,0,12289,0,0,0,12387,0,0,0,12834,0,0
"Concho, TX",48095,0,3120,0,0,0,3054,0,0,0,2897,0,0,0,2798,0,0,0,2837,0,0,0,2806,0,0,0,2817,0,0,0,2837,0,0,0,2869,0,0,0,3020,0,0
"Cooke, TX",48097,0,23967,0,0,0,24142,0,0,0,24546,0,0,0,25274,0,0,0,25710,0,0,0,25739,0,0,0,25622,0,0,0,25791,0,0,0,26638,0,0,0,28440,0,0
"Coryell, TX",48099,0,36861,0,0,0,42305,0,0,0,50262,0,0,0,52400,0,0,0,51542,0,0,0,56505,0,0,0,56936,0,0,0,57947,0,0,0,57513,0,0,0,57470,0,0
"Cottle, TX",48101,0,3001,0,0,0,2900,0,0,0,2979,0,0,0,2941,0,0,0,2980,0,0,0,2952,0,0,0,2960,0,0,0,2992,0,0,0,2919,0,0,0,2850,0,0
"Crane, TX",48103,0,4186,0,0,0,4104,0,0,0,4137,0,0,0,4018,0,0,0,4201,0,0,0,4304,0,0,0,4390,0,0,0,4428,0,0,0,4479,0,0,0,4811,0,0
"Crockett, TX",48105,0,4220,0,0,0,4334,0,0,0,4045,0,0,0,4022,0,0,0,4304,0,0,0,4221,0,0,0,4294,0,0,0,4575,0,0,0,4590,0,0,0,4955,0,0
"Crosby, TX",48107,0,9141,0,0,0,9102,0,0,0,8999,0,0,0,9005,0,0,0,9076,0,0,0,8852,0,0,0,8841,0,0,0,8843,0,0,0,8711,0,0,0,8855,0,0
"Culberson, TX",48109,0,3371,0,0,0,3439,0,0,0,3293,0,0,0,3376,0,0,0,3401,0,0,0,3445,0,0,0,3373,0,0,0,3436,0,0,0,3438,0,0,0,3403,0,0
"Dallam, TX",48111,0,5908,0,0,0,6233,0,0,0,6306,0,0,0,6254,0,0,0,6376,0,0,0,6513,0,0,0,6589,0,0,0,6564,0,0,0,6564,0,0,0,6621,0,0
"Dallas, TX",48113,0,1351082,0,0,0,1353300,0,0,0,1370424,0,0,0,1398020,0,0,0,1426848,0,0,0,1459475,0,0,0,1476517,0,0,0,1497543,0,0,0,1522108,0,0,0,1597908,0,0
"Dawson, TX",48115,0,16504,0,0,0,16849,0,0,0,16467,0,0,0,16503,0,0,0,16434,0,0,0,16519,0,0,0,16607,0,0,0,16532,0,0,0,16274,0,0,0,16386,0,0
"Deaf Smith, TX",48117,0,18986,0,0,0,18754,0,0,0,19703,0,0,0,19832,0,0,0,20131,0,0,0,20609,0,0,0,20803,0,0,0,20859,0,0,0,21126,0,0,0,21100,0,0
"Delta, TX",48119,0,4763,0,0,0,4769,0,0,0,4883,0,0,0,5006,0,0,0,4948,0,0,0,4873,0,0,0,4840,0,0,0,4820,0,0,0,4780,0,0,0,4806,0,0
"Denton, TX",48121,0,81309,0,0,0,89482,0,0,0,100974,0,0,0,106561,0,0,0,106293,0,0,0,109432,0,0,0,115980,0,0,0,125403,0,0,0,134823,0,0,0,154324,0,0
"DeWitt, TX",48123,0,18759,0,0,0,18780,0,0,0,18459,0,0,0,18514,0,0,0,18433,0,0,0,18449,0,0,0,18469,0,0,0,18303,0,0,0,18504,0,0,0,19032,0,0
"Dickens, TX",48125,0,3803,0,0,0,3860,0,0,0,3581,0,0,0,3431,0,0,0,3458,0,0,0,3502,0,0,0,3602,0,0,0,3599,0,0,0,3495,0,0,0,3384,0,0
"Dimmit, TX",48127,0,9268,0,0,0,9894,0,0,0,9736,0,0,0,10018,0,0,0,10545,0,0,0,10822,0,0,0,11165,0,0,0,11415,0,0,0,11490,0,0,0,11757,0,0
"Donley, TX",48129,0,3867,0,0,0,3708,0,0,0,3988,0,0,0,3808,0,0,0,3846,0,0,0,3887,0,0,0,3838,0,0,0,3873,0,0,0,3891,0,0,0,4136,0,0
"Duval, TX",48131,0,12095,0,0,0,12392,0,0,0,12157,0,0,0,11907,0,0,0,12070,0,0,0,11934,0,0,0,12082,0,0,0,12056,0,0,0,12238,0,0,0,12691,0,0
"Eastland, TX",48133,0,18688,0,0,0,18883,0,0,0,18538,0,0,0,18409,0,0,0,18577,0,0,0,18924,0,0,0,18936,0,0,0,18818,0,0,0,19047,0,0,0,20299,0,0
"Ector, TX",48135,0,93608,0,0,0,94499,0,0,0,93263,0,0,0,96666,0,0,0,99613,0,0,0,102391,0,0,0,104701,0,0,0,108188,0,0,0,111421,0,0,0,123420,0,0
"Edwards, TX",48137,0,2034,0,0,0,1936,0,0,0,1756,0,0,0,1869,0,0,0,1987,0,0,0,1926,0,0,0,1998,0,0,0,1949,0,0,0,1988,0,0,0,2148,0,0
"Ellis, TX",48139,0,47414,0,0,0,49120,0,0,0,50599,0,0,0,52343,0,0,0,52451,0,0,0,53002,0,0,0,54162,0,0,0,55549,0,0,0,57408,0,0,0,61069,0,0
"El Paso, TX",48141,0,369186,0,0,0,378360,0,0,0,398199,0,0,0,411528,0,0,0,427288,0,0,0,440329,0,0,0,450003,0,0,0,460607,0,0,0,472339,0,0,0,497527,0,0
"Erath, TX",48143,0,18319,0,0,0,18790,0,0,0,19419,0,0,0,20064,0,0,0,19893,0,0,0,20027,0,0,0,20474,0,0,0,21036,0,0,0,21764,0,0,0,23197,0,0
"Falls, TX",48145,0,17581,0,0,0,18002,0,0,0,17711,0,0,0,17617,0,0,0,17390,0,0,0,17419,0,0,0,17094,0,0,0,17133,0,0,0,17312,0,0,0,17978,0,0
"Fannin, TX",48147,0,22884,0,0,0,22980,0,0,0,23726,0,0,0,23525,0,0,0,23578,0,0,0,23036,0,0,0,23182,0,0,0,23264,0,0,0,23603,0,0,0,24266,0,0
"Fayette, TX",48149,0,17694,0,0,0,18045,0,0,0,17365,0,0,0,17169,0,0,0,17155,0,0,0,17329,0,0,0,17397,0,0,0,17658,0,0,0,18373,0,0,0,19776,0,0
"Fisher, TX",48151,0,6341,0,0,0,6378,0,0,0,6133,0,0,0,6040,0,0,0,5900,0,0,0,6013,0,0,0,6056,0,0,0,6028,0,0,0,6037,0,0,0,5854,0,0
"Floyd, TX",48153,0,10772,0,0,0,10740,0,0,0,10490,0,0,0,10137,0,0,0,10365,0,0,0,10144,0,0,0,9976,0,0,0,9672,0,0,0,9574,0,0,0,9675,0,0
"Foard, TX",48155,0,2353,0,0,0,2341,0,0,0,2264,0,0,0,2170,0,0,0,2146,0,0,0,2167,0,0,0,2120,0,0,0,2103,0,0,0,2119,0,0,0,2138,0,0
"Fort Bend, TX",48157,0,56367,0,0,0,61441,0,0,0,69999,0,0,0,73565,0,0,0,80574,0,0,0,86416,0,0,0,96309,0,0,0,106898,0,0,0,118610,0,0,0,142089,0,0
"Franklin, TX",48159,0,5469,0,0,0,5708,0,0,0,5525,0,0,0,5621,0,0,0,5962,0,0,0,5993,0,0,0,6221,0,0,0,6360,0,0,0,6700,0,0,0,7144,0,0
"Freestone, TX",48161,0,11696,0,0,0,12226,0,0,0,12590,0,0,0,12858,0,0,0,13278,0,0,0,13143,0,0,0,13531,0,0,0,13896,0,0,0,14414,0,0,0,15412,0,0
"Frio, TX",48163,0,11247,0,0,0,11335,0,0,0,11663,0,0,0,11832,0,0,0,13616,0,0,0,13526,0,0,0,13981,0,0,0,13855,0,0,0,13844,0,0,0,13778,0,0
"Gaines, TX",48165,0,11612,0,0,0,11361,0,0,0,11463,0,0,0,11647,0,0,0,12094,0,0,0,12233,0,0,0,12276,0,0,0,12363,0,0,0,12690,0,0,0,13653,0,0
"Galveston, TX",48167,0,173013,0,0,0,175099,0,0,0,175187,0,0,0,176194,0,0,0,178803,0,0,0,184912,0,0,0,189415,0,0,0,191651,0,0,0,194838,0,0,0,201601,0,0
"Garza, TX",48169,0,5159,0,0,0,5265,0,0,0,5411,0,0,0,5280,0,0,0,5342,0,0,0,5276,0,0,0,5343,0,0,0,5315,0,0,0,5360,0,0,0,5616,0,0
"Gillespie, TX",48171,0,10956,0,0,0,11623,0,0,0,11344,0,0,0,11577,0,0,0,11867,0,0,0,12296,0,0,0,12317,0,0,0,12677,0,0,0,13175,0,0,0,13925,0,0
"Glasscock, TX",48173,0,1110,0,0,0,1144,0,0,0,1111,0,0,0,1098,0,0,0,1086,0,0,0,1062,0,0,0,1053,0,0,0,1129,0,0,0,1180,0,0,0,1275,0,0
"Goliad, TX",48175,0,5037,0,0,0,5007,0,0,0,4981,0,0,0,4855,0,0,0,4788,0,0,0,4816,0,0,0,4846,0,0,0,4848,0,0,0,4970,0,0,0,5324,0,0
"Gonzales, TX",48177,0,16827,0,0,0,16790,0,0,0,16801,0,0,0,16603,0,0,0,16777,0,0,0,16737,0,0,0,16677,0,0,0,16430,0,0,0,16610,0,0,0,17515,0,0
"Gray, TX",48179,0,26772,0,0,0,25747,0,0,0,25127,0,0,0,24965,0,0,0,25282,0,0,0,25371,0,0,0,25271,0,0,0,25086,0,0,0,25588,0,0,0,27120,0,0
"Grayson, TX",48181,0,80724,0,0,0,76976,0,0,0,77167,0,0,0,79175,0,0,0,82242,0,0,0,84092,0,0,0,84088,0,0,0,84775,0,0,0,87499,0,0,0,91139,0,0
"Gregg, TX",48183,0,76353,0,0,0,78376,0,0,0,80847,0,0,0,81773,0,0,0,84922,0,0,0,87007,0,0,0,89997,0,0,0,92567,0,0,0,96669,0,0,0,103484,0,0
"Grimes, TX",48185,0,12110,0,0,0,12435,0,0,0,12266,0,0,0,12381,0,0,0,12333,0,0,0,12321,0,0,0,12529,0,0,0,12792,0,0,0,13189,0,0,0,14449,0,0
"Guadalupe, TX",48187,0,35021,0,0,0,36979,0,0,0,39191,0,0,0,40774,0,0,0,41663,0,0,0,42805,0,0,0,43700,0,0,0,44958,0,0,0,46016,0,0,0,48489,0,0
"Hale, TX",48189,0,35003,0,0,0,36088,0,0,0,36129,0,0,0,36081,0,0,0,36678,0,0,0,36606,0,0,0,36835,0,0,0,37023,0,0,0,37354,0,0,0,38297,0,0
"Hall, TX",48191,0,5801,0,0,0,5828,0,0,0,6216,0,0,0,6105,0,0,0,6065,0,0,0,5972,0,0,0,5821,0,0,0,5796,0,0,0,5746,0,0,0,5365,0,0
"Hamilton, TX",48193,0,7659,0,0,0,7842,0,0,0,7677,0,0,0,7756,0,0,0,7750,0,0,0,7659,0,0,0,7741,0,0,0,7901,0,0,0,8125,0,0,0,8277,0,0
"Hansford, TX",48195,0,6294,0,0,0,6311,0,0,0,6130,0,0,0,6226,0,0,0,6192,0,0,0,6255,0,0,0,6226,0,0,0,6125,0,0,0,6174,0,0,0,6246,0,0
"Hardeman, TX",48197,0,6845,0,0,0,6475,0,0,0,6413,0,0,0,6332,0,0,0,6460,0,0,0,6424,0,0,0,6339,0,0,0,6205,0,0,0,6220,0,0,0,6583,0,0
"Hardin, TX",48199,0,30688,0,0,0,31901,0,0,0,32825,0,0,0,33808,0,0,0,34072,0,0,0,35524,0,0,0,36897,0,0,0,38161,0,0,0,39548,0,0,0,41449,0,0
"Harris, TX",48201,0,1798957,0,0,0,1836248,0,0,0,1880715,0,0,0,1947085,0,0,0,2028740,0,0,0,2111856,0,0,0,2180449,0,0,0,2258966,0,0,0,2337455,0,0,0,2546587,0,0
"Harrison, TX",48203,0,45662,0,0,0,45691,0,0,0,45334,0,0,0,45954,0,0,0,47409,0,0,0,48094,0,0,0,48536,0,0,0,49752,0,0,0,51287,0,0,0,53663,0,0
